series_opaque_id,cluster_id,slice_count,mean_normal_x,mean_normal_y,mean_normal_z,max_angular_deviation_deg,physical_position_min,physical_position_max,median_spacing_mm,min_spacing_mm,max_spacing_mm,spacing_std_mm,ordering_valid
b65eca7cfbbc,0,6,0.018890612225300325,-0.3903164668339211,0.9204869366199816,0.0,-52.143932620244485,-24.64401522533437,5.500004307988561,5.499912259294913,5.500043339635251,4.569740650310648e-05,True
b65eca7cfbbc,1,4,-0.008099967030003877,0.10650749805946348,0.9942789062387003,0.0,106.99929228703175,123.49968061471566,5.500454038362406,5.499470410205987,5.5004638791155145,0.00046602356458299383,True
b65eca7cfbbc,2,4,-0.013668970811298083,0.12922493148325456,0.9915210922214958,0.0,72.27321667746371,88.77321665014315,5.500029189730867,5.499930037621638,5.500040745326942,4.968888605752716e-05,True
b65eca7cfbbc,3,5,-0.006285479157019413,0.07445020511821371,0.997204923628851,0.0,32.96951683298492,54.96950832274702,5.499974646435582,5.499967515689029,5.500074681201902,4.444156369052809e-05,True
b65eca7cfbbc,4,5,0.011086805803885182,-0.09627193782224695,0.9952933219533909,0.0,-6.6840653645857095,15.315902163663464,5.4999974128691935,5.499966445388955,5.500006257121832,1.5123213425189492e-05,True
